,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100,pc_101,pc_102,pc_103,pc_104,pc_105,pc_106,pc_107,pc_108,pc_109,pc_110,pc_111,pc_112,pc_113,pc_114,pc_115,pc_116,pc_117,pc_118,pc_119,pc_120,pc_121,pc_122,pc_123,pc_124,pc_125,pc_126,pc_127,pc_128,pc_129,pc_130,pc_131,pc_132,pc_133,pc_134,pc_135,pc_136,pc_137
pc_118,14.136,6.966,21.362,4.878,4.648,6.6339999999999995,6.654,6.593,19.334,7.585,17.636,1.2109999999999999,7.7479999999999976,8.978,9.645,11.25,4.921,11.965,11.288,7.037000000000001,15.812000000000001,6.098,5.392,8.08,5.436,23.017,8.238999999999999,7.909,22.351999999999997,7.0360000000000005,5.976,7.398,5.0969999999999995,7.351,11.497,4.387,17.843,6.518,20.883000000000006,19.26,10.03,13.252,7.447,4.817,4.5489999999999995,7.672999999999999,8.082,15.581,17.278,7.625,3.947,6.905,5.6110000000000015,4.801,9.24,4.4110000000000005,18.565,6.318,20.557,21.266,9.395,6.0360000000000005,7.386,10.677999999999999,9.122,5.497000000000001,6.105,8.281,10.125,11.045,7.98,6.263999999999999,8.265,15.855,9.955,13.937000000000001,5.896,10.203,7.001,10.267000000000001,6.346,9.102,5.627999999999999,5.083,17.79,5.459,5.765,7.235,8.859,7.81,5.247000000000001,10.07,5.978,7.947999999999999,8.963,10.036,7.829,5.624,14.305,20.678,12.715,6.585,10.354000000000001,6.303999999999999,8.017999999999999,15.767999999999999,2.417,8.242,17.778,8.255,6.112,5.746,8.177,6.08,23.326,10.804,7.36,10.158999999999999,0.0,7.513,7.19,8.948,16.139,1.771,5.7120000000000015,5.516,16.227,7.337999999999999,6.324,10.429,17.535,5.355,6.849,5.544,23.67,7.914,6.297999999999999,10.547
pc_119,9.516,2.08,4.168,4.135,5.352,7.782,1.723,1.966,6.6160000000000005,0.725,5.327999999999999,7.564,1.25,2.9130000000000003,4.086,3.273,2.9219999999999997,3.6210000000000004,8.724,0.795,6.445,2.971,3.552,1.921,7.122000000000001,3.43,1.355,0.8440000000000001,3.812,0.47,1.9669999999999999,2.957,2.761,6.678,3.735,1.975,5.085,2.628,2.8510000000000004,5.811,2.66,9.073,0.41600000000000004,3.991,2.947,1.176,1.0170000000000001,7.104,7.162999999999999,2.294,3.787,1.931,3.4410000000000003,2.958,2.657,2.151,4.49,1.995,3.533,3.384,2.7539999999999996,7.091,0.184,2.843,1.86,2.108,3.5180000000000002,1.0190000000000001,7.803,3.696,0.609,4.093999999999999,1.004,5.682,2.694,16.822,2.636,2.9410000000000003,2.298,5.52,1.7209999999999999,1.841,3.82,2.911,5.482,3.01,6.82,2.5610000000000004,1.598,0.4370000000000001,3.9160000000000004,4.433,2.059,0.5770000000000001,12.239,5.289,1.084,3.2760000000000002,9.639,3.655,11.072000000000001,4.435,2.983,13.277999999999999,1.859,6.8260000000000005,9.391,1.501,5.292000000000002,0.884,8.797,3.576,0.8059999999999999,3.397,3.8339999999999996,4.211,2.306,2.897,7.64,0.0,1.525,1.577,6.314,5.7920000000000025,3.364,2.127,6.632999999999999,2.345,1.685,3.0580000000000003,5.227,2.217,4.678999999999999,3.424,3.887,0.428,4.129,3.252
pc_120,8.68,1.2009999999999998,4.5280000000000005,3.339,4.5569999999999995,6.57,1.962,0.7140000000000001,8.292,2.213,6.593999999999999,7.1610000000000005,1.124,2.487,3.7769999999999997,4.119,2.127,4.466,7.865,1.436,7.711,1.7590000000000001,2.7569999999999997,2.177,6.718999999999999,4.276,1.8219999999999998,1.493,4.71,1.033,1.172,3.594,1.965,7.024,4.095,1.179,7.695,1.416,4.34,7.6720000000000015,3.614,7.239,1.453,3.196,2.1519999999999997,1.05,1.666,9.332,8.429,3.3480000000000003,3.384,0.6779999999999999,1.666,2.162,2.7489999999999997,1.355,5.997000000000001,2.441,5.041,4.873,4.303999999999999,6.688,1.392,3.688,2.7060000000000004,1.3130000000000002,2.306,1.864,7.4,4.553999999999999,1.564,1.604,1.849,5.3729999999999976,3.5389999999999997,14.103,1.383,3.787,1.339,5.211,1.318,2.6860000000000004,1.895,1.706,6.7479999999999976,2.353,6.4170000000000025,1.357,2.443,1.8119999999999998,2.165,4.202,1.264,1.531,10.53,4.98,2.573,2.6180000000000003,8.802999999999997,5.162999999999999,10.669,3.2230000000000003,3.938,12.482999999999999,2.116,9.299,8.595,2.346,7.82,1.839,8.394,1.534,1.761,2.739,4.68,3.9019999999999997,1.202,3.742,6.843999999999999,1.516,0.0,2.531,7.58,4.996,2.7060000000000004,1.331,9.107000000000001,3.109,1.2819999999999998,4.012,6.492999999999999,1.421,2.189,1.689,4.732,1.9169999999999998,1.959,4.056
pc_121,11.776,2.897,4.4910000000000005,5.03,6.364,8.599,3.035,2.992,5.93,2.523,4.91,8.999,2.276,3.236,4.409,2.322,4.357,2.392,10.384,2.23,6.7170000000000005,3.7880000000000003,4.327,2.244,8.557,2.9739999999999998,1.6780000000000002,1.879,3.346,1.9080000000000001,3.403,3.8089999999999997,4.1960000000000015,7.529,4.058,3.41,5.629,3.445,2.165,5.125,1.083,9.396,1.849,5.1080000000000005,4.382,2.202,1.614,7.376,6.745,3.1460000000000004,5.222,2.9560000000000004,4.128,4.393,2.98,3.5860000000000003,3.803,3.307,2.847,2.697,2.405,8.526,1.6219999999999999,2.459,1.196,3.543,4.335,1.7630000000000001,9.47,3.24,1.183,3.878,1.7480000000000002,6.005,2.31,17.145,3.51,2.024,3.115,5.843,3.983,1.177,4.291,4.223,5.065,4.322,8.255,3.635,1.5030000000000001,1.358,4.7330000000000005,4.756,4.461,1.0,13.17,5.612,1.885,4.588,11.946,2.969,13.92,5.252000000000002,1.406,13.085999999999999,2.182,7.098,10.825999999999999,1.824,5.564,0.6920000000000001,10.232000000000001,3.66,1.128,4.709,2.818,4.534,3.76,2.285,9.075,1.577,2.551,0.0,6.586,7.227,4.676,3.562,6.905,3.687,3.12,1.8359999999999999,4.791,3.6519999999999997,4.463,4.15,3.037,1.755,4.234,2.8689999999999998
pc_122,5.754,8.134,9.957,8.98,20.664,21.619,5.901,7.59,3.759,5.577999999999999,2.06,14.472999999999999,7.447,8.969,10.142000000000001,7.97,7.767,8.04,4.362,6.59,0.695,8.774,8.398,7.977,8.484,8.622,8.294,7.019,8.994,6.66,6.843,4.293,7.606,4.97,9.524,6.82,2.267,8.499,5.307,3.6839999999999997,6.731,25.331999999999997,6.5889999999999995,8.836,7.7929999999999975,7.372000000000001,7.192,2.2640000000000002,3.895,4.24,7.271,7.905,8.287,7.803,8.914,6.996,2.989,5.678,4.981,5.69,4.666,8.459,6.36,8.564,7.811,6.952999999999999,9.026,7.194,5.617999999999999,8.888,6.709,8.939,7.178999999999999,11.738,8.415,26.017,8.572000000000001,7.6720000000000015,8.169,11.575,6.143,7.7920000000000025,8.665,6.382999999999999,2.215,6.482,8.187999999999999,7.4060000000000015,8.118,6.1720000000000015,8.762,10.489,6.621,6.526,21.043000000000006,11.344000000000001,5.119,6.747000000000001,5.922999999999999,5.103,9.982999999999999,9.959,6.983,19.438,7.915,2.094,14.527000000000001,8.439,2.202,7.308,9.16,8.422,6.602,6.869,8.921,10.267000000000001,7.336,7.933,15.538,6.202999999999999,7.722,6.615,0.0,16.894000000000002,6.835,6.972,1.252,4.7669999999999995,8.379,7.484,1.96,7.062,9.524,8.269,8.686,6.0820000000000025,8.974,8.662
pc_123,7.211,5.261,9.314,3.173,2.943,6.184,5.169,4.888,10.177999999999999,6.1,8.48,1.804,4.931,7.273,7.94,9.545,3.215,9.177,6.396,4.221,17.000999999999998,4.393,3.687,6.374,4.583,9.325,5.422999999999999,5.093,9.495,4.22,3.072,5.912999999999999,2.4530000000000003,5.8660000000000005,9.791,2.7060000000000004,7.893,4.813,8.112,9.63,8.902999999999997,14.440999999999999,4.63,3.112,2.844,4.857,5.266,9.005,18.467,6.141,2.4619999999999997,5.2,3.906,3.096,7.535,2.73,8.935,4.834,8.37,9.259,7.9110000000000005,4.552,4.57,8.972999999999997,6.306,3.7910000000000004,4.4,5.4639999999999995,5.4979999999999976,9.34,5.164,4.559,5.449,8.216000000000001,8.25,15.126,4.191,7.3870000000000005,5.296,7.777,4.862,6.2860000000000005,3.923,3.4019999999999997,8.634,3.9739999999999998,4.2810000000000015,5.53,6.0429999999999975,4.994,3.542,8.365,3.142,5.1320000000000014,10.152000000000001,7.546,6.345,4.14,7.334,8.492,8.533,4.145,9.408,7.4929999999999986,6.313,9.192,3.6060000000000003,6.5360000000000005,8.017999999999999,5.439,6.257999999999999,4.041,5.3610000000000015,4.596,10.03,8.065,5.655,7.3420000000000005,1.771,4.697,5.485,6.1320000000000014,17.328,0.0,4.228,3.81,9.152999999999999,5.853,3.508,7.612999999999999,8.379,3.65,5.144,3.839,10.083,5.0969999999999995,4.593,8.842
pc_124,6.93,3.1889999999999996,6.63,4.035,5.693,8.833,1.545,2.645,7.359,2.476,5.66,5.468,3.384,4.609,5.662000000000001,6.518,2.823,6.587999999999999,6.114,2.5269999999999997,6.778,3.8289999999999997,3.4530000000000003,3.9139999999999997,5.026,7.17,3.5589999999999997,3.2289999999999996,7.5420000000000025,2.597,2.444,2.6439999999999997,3.312,4.8260000000000005,6.197,1.875,5.255,3.554,4.488,6.7379999999999995,5.279,9.029,2.767,3.891,2.8480000000000003,3.31,3.4019999999999997,7.1339999999999995,7.495,2.414,1.69,2.9610000000000003,3.342,2.858,4.851,2.051,6.0429999999999975,1.209,5.08,5.02,4.343,4.994,2.707,5.425,4.442,2.008,4.081,3.6010000000000004,5.2170000000000005,7.436,3.301,3.995,3.5860000000000003,7.257999999999999,5.276,20.944000000000006,3.627,6.22,3.2239999999999998,7.095,1.198,4.423,3.72,1.4380000000000002,5.815,0.35,4.724,2.461,4.18,3.174,3.8169999999999997,6.0870000000000015,2.222,3.2680000000000002,15.97,6.864,2.72,0.08800000000000001,7.053,5.2010000000000005,8.976,5.013999999999999,5.7829999999999995,11.327,3.852,7.101,7.439,4.083,5.38,3.682,6.7010000000000005,3.477,3.603,0.971,7.015,5.787000000000001,2.391,6.481,5.604,2.833,2.7739999999999996,4.5169999999999995,6.647,4.12,0.0,2.0269999999999997,6.9079999999999995,2.1590000000000003,2.49,6.032,5.56,2.117,4.579,3.324,7.234,3.0839999999999996,4.029,5.347
pc_125,8.024,2.815,6.2970000000000015,2.153,3.3710000000000004,6.0829999999999975,1.9240000000000002,2.4419999999999997,7.7429999999999986,2.529,6.045,4.3919999999999995,2.378,4.256,5.74,5.165,0.941,5.5120000000000005,7.2079999999999975,1.6669999999999998,7.162000000000001,1.9469999999999998,1.571,3.2239999999999998,6.2520000000000024,5.322,2.8689999999999998,2.539,6.479,1.666,0.606,3.029,0.758,6.367000000000001,5.864,0.221,7.039,2.367,4.541,7.1229999999999976,4.6610000000000005,7.148,2.077,2.01,0.966,2.303,2.7119999999999997,8.676,7.88,2.799,2.34,2.7539999999999996,1.46,0.977,4.518,0.27699999999999997,6.428,1.6969999999999998,4.905,5.074,4.168,6.221,2.016,4.734,3.752,0.019,2.199,2.911,6.744,6.3229999999999995,2.61,2.113,2.895,6.121,4.585,12.401,1.746,4.833,2.85,5.683,0.99,3.733,1.838,1.14,6.199,1.609,5.95,1.6440000000000001,3.489,2.44,1.935,6.165,0.608,2.5780000000000003,10.257,5.452000000000001,2.7739999999999996,1.874,8.147,5.027,10.104,3.1319999999999997,4.984,10.173,3.162,8.642999999999999,6.194,3.3930000000000002,7.164,2.885,7.8279999999999985,1.595,2.807,1.995,5.726,5.865,1.767,4.789,5.6579999999999995,2.1430000000000002,1.9569999999999999,3.5780000000000003,7.0310000000000015,3.81,1.962,0.0,8.45,2.543,0.9540000000000001,5.059,5.944,0.23600000000000002,2.698,1.442,5.779,2.544,2.148,4.657
pc_126,5.872000000000001,8.308,10.131,9.155,20.781999999999996,21.737,6.075,7.765,3.9330000000000003,5.7520000000000024,2.235,14.591,7.621,9.142999999999999,10.317,8.145,7.942,8.215,3.765,6.765,1.96,8.949,8.572000000000001,8.152000000000001,7.8870000000000005,8.797,8.468,7.194,9.169,6.834,7.017,4.468,8.597000000000001,3.398,9.698,6.994,2.4419999999999997,8.673,5.482,3.859,6.9060000000000015,25.451,6.763,9.011000000000001,7.9670000000000005,7.5470000000000015,7.367000000000001,0.872,4.07,4.414,6.975,8.08,8.461,7.978,9.089,7.171,3.1639999999999997,5.853,5.1560000000000015,5.865,4.841,6.711,6.534,8.738999999999999,7.9860000000000015,7.127999999999999,9.2,7.369,5.021,9.062999999999999,6.8839999999999995,9.113999999999999,7.354,11.913,8.59,26.135,8.747,7.847,8.343,11.75,6.318,7.966,8.84,6.558,2.3890000000000002,6.505,6.441,7.58,8.293,6.347,8.936,10.663,6.795,6.7010000000000005,21.160999999999998,11.519,5.292999999999998,6.671,6.041,5.277,10.101,10.133,7.1579999999999995,19.555999999999997,8.09,0.594,14.645,8.613999999999999,2.377,7.482,8.562999999999999,8.596,6.776,7.1270000000000024,9.095,10.442,9.193999999999999,8.107999999999999,15.655999999999999,6.3770000000000024,7.896,6.79,1.252,17.012,6.7589999999999995,7.147,0.0,4.942,8.083,7.659,2.134,7.237,9.699,8.443,8.86,6.2570000000000014,9.149,8.837
pc_127,8.564,3.622,6.7120000000000015,4.468,5.685,8.398,1.274,3.0780000000000003,5.414,1.597,3.715,7.2079999999999975,3.466,4.988,6.1610000000000005,5.691,3.255,5.7620000000000005,6.4570000000000025,2.609,4.833,4.262,3.886,3.9960000000000004,6.766,6.343999999999999,3.641,3.3110000000000004,6.716,2.679,2.331,0.486,3.094,4.268,6.279,2.3080000000000003,3.525,3.987,3.5469999999999997,4.793,4.452,9.462,2.8489999999999998,4.324,3.281,3.391,3.484,5.4910000000000005,5.55,0.556,3.431,3.3930000000000002,3.775,3.2910000000000004,4.933,2.484,4.098,1.166,3.221,4.11,2.484,6.735,2.4819999999999998,6.15,4.887,2.441,4.513999999999999,3.3169999999999997,6.209,6.61,2.832,4.427,3.301,7.7570000000000014,6.001,26.789,4.06,5.394,3.657,7.595,1.631,4.868,4.1530000000000005,1.871,3.87,1.97,6.4639999999999995,2.8939999999999997,3.895,2.295,4.25,6.507999999999999,2.109,2.6489999999999996,21.815,7.364,1.794,2.235,8.734,3.343,10.659,5.447,4.957,20.209,3.9339999999999997,5.212999999999999,15.298,3.799,3.65,2.802,8.441,3.91,2.7239999999999998,2.356,6.188,6.2860000000000005,2.824,5.655,7.345,2.325,3.207,3.6910000000000003,4.702,5.86,2.323,2.46,5.02,0.0,2.589,5.206,3.615,2.55,5.012,3.7569999999999997,6.407,2.204,4.462,6.382999999999999
pc_128,7.625,2.237,5.5310000000000015,3.037,4.254,6.9670000000000005,1.722,1.6469999999999998,8.925,2.121,7.227,6.106,1.97,3.657,4.71,4.757,1.825,5.104,6.81,1.2590000000000001,8.417,2.8310000000000004,2.455,2.8160000000000003,5.664,4.914,2.461,2.131,4.957,1.258,0.87,2.821,1.663,5.968999999999999,5.098,0.877,6.64,2.602,4.133,8.377,4.253,8.031,1.669,2.8930000000000002,1.85,1.895,2.3040000000000003,8.277000000000001,9.062000000000001,2.591,2.329,1.963,2.344,1.86,3.753,1.053,7.682,1.386,4.497,4.666,3.76,5.632999999999999,1.608,4.3260000000000005,3.344,1.01,3.083,2.503,6.345,4.802,2.202,2.9960000000000004,2.487,6.306,4.177,21.581999999999997,2.6289999999999996,4.425,2.271,6.143,0.263,3.325,2.722,1.7069999999999999,7.381,1.298,5.362,1.463,3.0810000000000004,2.032,2.819,5.135,0.9620000000000001,2.17,16.608,5.912000000000001,2.366,1.5630000000000002,7.749,4.619,9.613999999999999,4.016,4.5760000000000005,11.965,2.7539999999999996,8.245,8.077,2.985,6.765,2.477,7.338999999999999,2.479,2.399,1.6840000000000002,5.318,4.835,1.359,4.381,6.242000000000001,1.735,1.821,3.17,8.286,4.758,1.651,1.0290000000000001,8.052,2.335,0.0,4.651,7.126,1.119,3.5810000000000004,2.326,5.371,2.136,3.031,4.249
pc_129,12.645,3.997,3.049,6.813,8.146,10.382,4.5489999999999995,4.7589999999999995,7.27,4.038,5.779,11.055,4.043,3.608,4.4719999999999995,1.062,6.124,1.133,11.254000000000001,3.997,7.586,4.888,5.426,2.964,10.613,1.715,2.778,2.978,2.0869999999999997,3.673,5.17,5.324,5.962999999999999,9.044,2.616,5.1770000000000005,6.4979999999999976,4.544,3.034,5.994,0.905,9.879,3.616,6.891,6.149,3.969,2.713,8.245,7.614,4.6610000000000005,7.277,4.723,5.228,6.16,2.662,5.353,4.673,4.822,3.716,3.7960000000000003,3.2739999999999996,10.582,3.3760000000000003,1.656,2.056,5.31,5.435,2.863,10.985,1.9809999999999999,3.0189999999999997,4.978,2.847,6.157,1.507,17.628,4.609,0.765,4.2139999999999995,5.905,5.4979999999999976,1.851,5.39,5.7379999999999995,5.934,5.8370000000000015,10.311,5.402,1.814,3.194,6.516,4.3610000000000015,5.975,2.8360000000000003,16.276,5.6739999999999995,3.4,6.102,12.815,3.838,16.875,7.035,2.105,14.868,2.9019999999999997,7.9670000000000005,21.418000000000006,2.498,6.433,2.529,12.288,4.76,2.52,6.223,1.5590000000000002,4.5969999999999995,5.527,1.026,11.190999999999999,3.4530000000000003,4.3180000000000005,1.8359999999999999,7.455,7.882999999999999,6.19,5.329,7.774,5.2010000000000005,4.887,0.0,5.66,5.419,5.563,5.25,1.778,3.591,5.332999999999998,1.754
pc_130,7.2479999999999976,7.0470000000000015,8.136000000000001,7.893,9.111,23.114,4.814,6.502999999999999,2.186,4.4910000000000005,0.488,15.968,6.36,8.031,9.204,6.15,6.681,6.22,5.856,5.502999999999999,2.189,7.687,7.311,7.039,8.07,6.8020000000000005,6.473,5.933,7.1739999999999995,5.5729999999999995,5.756,3.2060000000000004,6.519,4.725,7.7029999999999985,5.733,1.101,7.412000000000001,3.487,1.999,4.9110000000000005,26.826999999999998,5.5020000000000024,7.75,6.706,6.285,6.409,2.8480000000000003,2.323,3.153,5.9570000000000025,6.819,7.2,6.716,7.775,5.909,1.304,4.591,3.161,4.118,2.846,8.039,5.273,6.744,5.9910000000000005,5.8660000000000005,7.939,6.558,7.112,7.068,5.6229999999999976,7.853,6.5429999999999975,10.8,6.593999999999999,27.511,7.485,5.852,7.0820000000000025,10.638,5.056,5.971,7.5779999999999985,5.296,0.642,5.395,7.768,6.319,6.297999999999999,5.086,7.675,9.551,5.534,5.44,22.538,10.407,4.032,5.653,7.4170000000000025,3.282,11.478,8.872,5.654,20.932,6.977,2.57,16.021,6.619,1.036,5.487,9.95,7.335,5.515,5.782,7.348,9.329,6.249,6.1129999999999995,17.032,5.1160000000000005,6.635,4.795,2.0580000000000003,8.386000000000001,5.7410000000000005,5.885,2.377,3.68,7.065,5.664,0.0,5.975,8.437999999999999,7.182,7.7070000000000025,4.995,7.8870000000000005,6.8420000000000005
pc_131,8.314,2.6910000000000003,6.346,2.498,3.6069999999999998,6.746,2.242,2.147,8.062000000000001,2.9360000000000004,6.3629999999999995,4.4110000000000005,2.785,4.112,5.164,5.572,1.1179999999999999,5.919,7.499,2.074,7.481,2.819,2.701,3.6310000000000002,6.305,5.729,3.2760000000000002,2.946,5.772,2.073,0.925,3.347,0.777,6.6579999999999995,5.912999999999999,0.5589999999999999,7.329,3.239,4.948,7.441,5.0680000000000005,7.9110000000000005,2.484,2.355,1.364,2.71,3.1189999999999998,8.967,8.198,3.117,2.6069999999999998,2.463,2.332,1.113,4.5680000000000005,0.583,6.746,2.016,5.312,5.481,4.575,6.273,2.423,5.141,4.159,2.07,3.071,3.318,7.034,5.617000000000001,3.017,2.985,3.302,6.992999999999999,4.992,12.636,2.617,5.24,2.7260000000000004,6.555,1.3969999999999998,4.14,2.71,1.459,6.518,1.9280000000000002,6.002999999999999,1.963,3.8960000000000004,2.847,2.556,5.5889999999999995,0.9259999999999999,2.985,10.493,6.324,3.181,2.193,8.437999999999999,5.434,10.156,3.895,5.391,10.1,3.569,8.934,6.212999999999999,3.8,7.454,3.292,7.881,2.467,3.214,2.314,6.132999999999999,5.289,2.174,5.1960000000000015,4.927,2.55,2.276,3.985,7.35,2.697,2.281,2.089,8.741,2.862,1.361,5.466,6.263,0.0,3.57,2.314,6.186,2.951,3.0189999999999997,5.064
pc_132,10.626,1.6880000000000002,5.169,1.9680000000000002,3.1260000000000003,5.9460000000000015,3.475,1.255,9.541,3.792,7.843,7.17,2.7030000000000003,3.1289999999999996,4.1610000000000005,5.181,2.4219999999999997,5.374,9.81,3.015,8.96,1.605,1.433,2.8369999999999997,8.232000000000001,5.181,3.063,3.071,5.351,2.611,2.404,4.8260000000000005,2.793,7.245,4.7360000000000015,2.095,7.675,1.262,5.9179999999999975,8.921,5.192,6.994,3.031,2.046,2.447,2.6289999999999996,2.9989999999999997,9.554,9.677999999999999,4.5969999999999995,4.466,1.567,1.3230000000000002,2.457,3.391,2.274,7.557,3.495,6.601,6.4510000000000005,5.817,8.201,2.97,4.336,4.154,2.214,2.061,3.443,8.913,5.1960000000000015,3.142,0.9259999999999999,3.427,5.7570000000000014,4.447,12.297,1.2570000000000001,4.695,1.723,5.593999999999999,2.832,3.855,1.7009999999999998,2.938,7.997000000000001,3.407,7.93,1.8969999999999998,3.505,3.39,1.798,4.586,2.461,3.11,10.154,5.3629999999999995,4.151,3.6719999999999997,10.749,6.722,12.182,2.978,5.516,10.07,2.7760000000000002,9.521,8.89,3.0,7.8,3.417,9.907,1.4580000000000002,3.339,3.793,5.742000000000001,4.2860000000000005,2.022,4.651,7.138999999999999,3.095,1.8519999999999999,4.11,8.829,5.291,3.76,2.233,9.328,4.341,2.795,5.165,7.742000000000001,2.5380000000000003,0.0,1.305,5.795,3.495,1.3769999999999998,4.698
pc_133,10.081,1.375,4.856,0.6629999999999999,1.821,4.641,3.22,1.0490000000000002,9.04,3.826,7.341,5.672999999999999,2.497,2.8160000000000003,4.283,5.087,1.166,5.072,8.833,2.964,8.459,0.507,0.129,2.536,7.688,4.868,2.761,2.865,5.038,2.405,1.903,4.325,1.537,7.992000000000001,6.135,1.517,7.1739999999999995,0.927,5.837999999999999,8.419,4.987,5.691,3.373,0.742,1.1909999999999998,2.423,2.697,10.300999999999998,9.176,4.095,3.807,1.361,0.02,1.202,3.0780000000000003,1.696,7.724,2.9939999999999998,6.2010000000000005,6.37,5.4639999999999995,7.6560000000000015,3.313,4.515,3.853,1.423,0.759,3.3960000000000004,8.369,4.883,2.9360000000000004,0.72,3.3810000000000002,4.664,4.145,10.993,0.305,4.393,1.41,4.226,2.287,3.553,0.396,2.437,7.496,2.906,7.386,1.6909999999999998,3.2030000000000003,3.1839999999999997,0.493,4.708,1.9040000000000001,2.904,8.849,3.995,4.07,3.1710000000000003,9.772,6.3229999999999995,11.638,1.675,5.31,8.765,2.474,10.267999999999999,7.392,2.698,7.298999999999999,3.2110000000000003,9.363,0.155,3.133,3.292,5.5729999999999995,4.408,1.8159999999999998,4.349,5.641,3.4389999999999996,1.646,3.904,8.328,3.793,3.259,1.442,10.075,3.84,2.251,4.863,7.2410000000000005,1.2819999999999998,1.305,0.0,5.626,3.84,0.754,4.385
pc_134,14.165999999999999,4.928999999999999,2.529,7.187,8.521,11.555,6.07,5.654,7.777,4.422,7.836,12.242,4.938,3.9819999999999998,4.293,1.035,7.346,1.75,12.774000000000001,4.891,9.107000000000001,5.82,7.068,3.875,11.219000000000001,1.349,3.673,3.873,1.459,4.5680000000000005,6.064,6.843999999999999,6.858,10.565,2.627,6.072,8.019,5.477,5.048,7.442,2.426,9.02,4.511,7.265,7.371,4.864,3.608,9.765,9.155,6.181,7.882999999999999,5.617999999999999,6.16,7.3820000000000014,3.1510000000000002,6.2479999999999976,7.068,6.3420000000000005,5.4910000000000005,4.303,4.795,11.187999999999999,4.271,1.755,3.045,6.205,6.806,3.7569999999999997,12.505,1.74,3.71,5.91,3.742,6.676,1.5130000000000001,16.769000000000002,5.869,1.531,5.165,6.47,5.818,2.7460000000000004,6.6610000000000005,7.257999999999999,7.864,7.357,10.917,6.296,2.708,3.886,6.89,4.1819999999999995,6.1560000000000015,3.5269999999999997,15.417,6.239,4.92,7.6229999999999976,14.335,5.037,18.395,7.409,2.7119999999999997,19.340999999999998,3.813,9.487,19.629,3.3930000000000002,7.954,3.335,12.894,6.138999999999999,3.415,7.744,0.892,4.418,6.608,1.411,12.21,4.348,5.212999999999999,3.3560000000000003,8.976,10.362,7.711,6.224,9.295,6.722,5.782,2.097,8.056000000000001,6.314,6.495,6.182,0.0,4.282,6.265,1.5490000000000002
pc_135,10.411,2.6189999999999998,4.213,4.395,5.612,8.321,1.8030000000000002,2.2359999999999998,6.697,0.805,5.4079999999999995,7.824,1.5190000000000001,2.958,4.131,3.4360000000000004,3.182,3.5060000000000002,8.804,1.055,6.526,3.51,3.812,1.9669999999999999,7.3820000000000014,3.475,1.401,1.18,3.8569999999999998,0.73,2.228,3.037,3.0210000000000004,6.757999999999999,3.781,2.235,5.166,3.167,2.932,5.892,2.551,9.118,0.6729999999999999,4.251,3.207,1.445,1.3359999999999999,7.184,7.2429999999999986,2.375,4.047,2.2,3.702,3.218,2.702,2.411,4.57,2.075,3.614,3.464,2.835,7.351,0.444,2.888,1.385,2.3680000000000003,4.0569999999999995,0.917,8.062999999999999,3.742,0.585,3.6010000000000004,0.902,5.728,2.739,16.867,2.905,2.987,2.8369999999999997,5.565,1.9809999999999999,1.3659999999999999,4.013,2.991,5.563,3.091,7.08,2.878,1.643,0.111,4.176,4.478,2.32,0.552,12.499,5.334,1.1640000000000001,3.3560000000000003,10.535,3.736,11.332,4.974,2.875,13.538,1.905,6.9060000000000015,9.651,1.546,5.3729999999999976,0.7759999999999999,9.057,3.055,0.698,3.477,3.88,4.256,2.5660000000000003,2.9419999999999997,7.9,0.39899999999999997,1.794,1.469,6.395,6.0520000000000005,3.444,2.387,6.7139999999999995,2.426,1.945,2.95,5.308,2.477,4.186,3.6839999999999997,3.932,0.0,4.388999999999999,3.2969999999999997
